2024/03/31 23:10;Ligado
2024-05-20 20:36:19;Ligado
2024-05-20 20:36:24;Ligado
2024-05-20 20:36:30;Ligado
2024-05-20 20:36:35;Ligado
2024-05-20 20:36:40;Ligado
2024-05-20 20:36:45;Ligado
2024-05-20 20:40:54;Ligado
2024-05-20 20:40:59;Ligado
2024-05-20 20:41:04;Ligado
2024-05-20 20:41:09;Ligado
2024-05-20 20:41:14;Ligado
2024-05-20 20:41:19;Ligado
2024-05-20 20:41:24;Ligado
2024-05-20 20:41:30;Ligado
2024-05-20 20:41:35;Ligado
2024-05-20 20:41:40;Ligado
2024-05-20 20:41:45;Ligado
2024-05-20 20:41:50;Ligado
2024-05-20 20:41:55;Desligado
2024-05-20 20:42:00;Desligado
2024-05-20 20:42:06;Desligado
2024-05-20 20:42:11;Desligado
2024-05-20 20:42:16;Desligado
2024-05-20 20:42:21;Desligado
2024-05-20 20:42:26;Desligado
2024-05-20 20:42:31;Desligado
2024-05-20 20:42:37;Desligado
2024-05-20 20:46:52;Ligado
2024-05-20 20:46:57;Ligado
2024-05-20 20:47:02;Ligado
2024-05-20 20:47:07;Ligado
2024-05-20 20:48:39;Ligado
2024-05-20 20:48:45;Ligado
2024-05-20 20:49:01;Ligado
2024-05-20 20:49:06;Ligado
2024-05-20 20:49:11;Ligado
2024-05-20 20:49:17;Ligado
2024-05-20 20:49:32;Ligado
2024-05-20 20:49:33;Ligado
2024-05-20 20:49:34;Ligado
2024-05-20 20:49:35;Ligado
2024-05-20 20:49:35;Ligado
2024-05-20 20:49:36;Ligado
2024-05-20 20:49:37;Ligado
2024-05-20 20:49:37;Ligado
2024-05-20 20:49:38;Ligado
2024-05-20 20:49:39;Ligado
2024-05-20 20:49:39;Ligado
2024-05-20 20:49:40;Ligado
2024-05-20 20:49:41;Ligado
2024-05-20 20:49:41;Ligado
2024-05-20 20:49:42;Ligado
2024-05-20 20:49:52;Ligado
2024-05-20 20:49:53;Ligado
2024-05-20 20:49:53;Ligado
2024-05-20 20:49:54;Ligado
2024-05-20 20:49:55;Ligado
2024-05-20 20:49:55;Ligado
2024-05-20 20:50:00;Ligado
2024-05-20 20:50:01;Ligado
2024-05-20 20:50:02;Ligado
2024-05-20 20:50:03;Ligado
2024-05-20 20:50:03;Ligado
2024-05-20 20:50:04;Ligado
2024-05-20 20:50:05;Ligado
2024-05-20 20:50:05;Ligado
2024-05-20 20:50:06;Ligado
2024-05-20 20:50:07;Ligado
2024-05-20 20:50:07;Ligado
2024-05-20 20:50:08;Ligado
2024-05-20 20:50:09;Ligado
2024-05-20 20:50:09;Ligado
2024-05-20 20:50:10;Ligado
2024-05-20 20:50:10;Ligado
2024-05-20 20:50:11;Ligado
2024-05-20 20:50:12;Ligado
2024-05-20 20:50:12;Ligado
2024-05-20 20:50:13;Ligado
2024-05-20 20:50:14;Ligado
2024-05-20 20:50:14;Ligado
2024-05-20 20:50:15;Ligado
2024-05-20 20:50:16;Ligado
2024-05-20 20:50:16;Ligado
2024-05-20 20:50:19;Ligado
2024-05-20 20:50:20;Ligado
2024-05-20 20:50:20;Ligado
2024-05-20 20:50:21;Ligado
2024-05-20 20:50:22;Ligado
2024-05-20 20:50:22;Ligado
2024-05-20 20:50:23;Ligado
2024-05-20 20:50:24;Ligado
2024-05-20 20:50:24;Ligado
2024-05-20 20:50:25;Ligado
2024-05-20 20:50:26;Ligado
2024-05-20 20:53:53;Ligado
2024-05-20 20:53:56;Ligado
2024-05-20 20:53:58;Ligado
2024-05-20 20:53:58;Ligado
2024-05-20 20:53:59;Ligado
2024-05-20 20:53:59;Ligado
2024-05-20 20:54:00;Ligado
2024-05-20 20:54:01;Ligado
2024-05-20 20:54:01;Ligado
2024-05-20 20:54:02;Ligado
2024-05-20 20:54:03;Ligado
2024-05-20 20:54:03;Ligado
2024-05-20 21:01:53;Ligado
2024-05-20 21:01:58;Ligado
2024-05-20 21:02:03;Ligado
2024-05-20 21:02:08;Ligado
2024-05-20 21:02:14;Ligado
2024-05-20 21:02:19;Ligado
2024-05-20 21:02:24;Ligado
2024-05-20 21:02:29;Ligado
2024-05-20 21:02:34;Ligado
2024-05-20 21:02:39;Ligado
2024-05-20 21:02:45;Ligado
2024-05-20 21:02:50;Ligado
2024-05-20 21:02:55;Ligado
2024-05-20 21:03:00;Ligado
2024-05-20 21:03:06;Ligado
2024-05-20 21:03:11;Ligado
2024-05-20 21:03:16;Ligado
2024-05-20 21:03:22;Ligado
2024-05-20 21:03:27;Ligado
2024-05-20 21:03:32;Ligado
2024-05-20 21:03:38;Ligado
2024-05-20 21:03:43;Ligado
2024-05-20 21:03:48;Ligado
2024-05-20 21:03:53;Ligado
2024-05-20 21:03:58;Ligado
2024-05-20 21:04:03;Ligado
2024-05-20 21:04:09;Ligado
2024-05-20 21:06:18;Ligado
2024-05-20 21:06:23;Ligado
2024-05-20 21:06:28;Ligado
2024-05-20 21:06:33;Ligado
2024-05-20 21:06:38;Ligado
2024-05-20 21:06:44;Ligado
2024-05-20 21:06:49;Ligado
2024-05-20 21:06:54;Ligado
2024-05-20 21:06:59;Ligado
2024-05-20 21:07:04;Ligado
2024-05-20 21:07:09;Ligado
2024-05-20 21:07:15;Ligado
2024-05-20 21:07:20;Ligado
2024-05-20 21:07:25;Ligado
2024-05-20 21:07:30;Ligado
2024-05-20 21:07:35;Ligado
2024-05-20 21:07:40;Ligado
2024-05-20 21:07:46;Ligado
2024-05-20 21:07:51;Ligado
2024-05-20 21:07:56;Ligado
2024-05-20 21:08:01;Ligado
2024-05-20 21:08:07;Ligado
2024-05-20 21:08:12;Ligado
2024-05-20 21:08:17;Ligado
2024-05-20 21:08:22;Ligado
2024-05-20 21:08:27;Ligado
2024-05-20 21:08:32;Ligado
2024-05-20 21:08:37;Ligado
2024-05-20 21:08:43;Ligado
2024-05-20 21:08:48;Ligado
2024-05-20 21:08:53;Ligado
2024-05-20 21:08:58;Ligado
2024-05-20 21:09:03;Ligado
2024-05-20 21:09:08;Ligado
2024-05-20 21:09:14;Ligado
2024-05-20 21:09:19;Ligado
2024-05-20 21:09:24;Ligado
2024-05-20 21:09:29;Ligado
2024-05-20 21:09:34;Ligado
2024-05-20 21:09:40;Ligado
2024-05-20 21:09:45;Ligado
2024-05-20 21:09:50;Ligado
2024-05-20 21:09:55;Ligado
2024-05-20 21:10:00;Ligado
2024-05-20 21:10:05;Ligado
2024-05-20 21:10:10;Ligado
2024-05-20 21:10:16;Ligado
2024-05-20 21:10:21;Ligado
2024-05-20 21:10:26;Ligado
2024-05-20 21:10:31;Ligado
2024-05-20 21:10:36;Ligado
2024-05-20 21:10:41;Ligado
2024-05-20 21:10:46;Ligado
2024-05-20 21:10:52;Ligado
2024-05-20 21:10:57;Ligado
2024-05-20 21:11:02;Ligado
2024-05-20 21:11:07;Ligado
2024-05-20 21:11:12;Ligado
2024-05-20 21:11:17;Ligado
2024-05-20 21:11:22;Ligado
2024-05-20 21:11:28;Ligado
2024-05-20 21:11:33;Ligado
2024-05-20 21:11:38;Ligado
2024-05-20 21:11:43;Ligado
2024-05-20 21:11:48;Ligado
2024-05-20 21:11:53;Ligado
2024-05-20 21:11:59;Ligado
2024-05-20 21:12:04;Ligado
2024-05-20 21:12:09;Ligado
2024-05-20 21:12:14;Ligado
2024-05-20 21:12:20;Ligado
2024-05-20 21:12:25;Ligado
2024-05-20 21:12:30;Ligado
2024-05-20 21:12:35;Ligado
2024-05-20 21:12:40;Ligado
2024-05-20 21:12:45;Ligado
2024-05-20 21:12:50;Ligado
2024-05-20 21:12:56;Ligado
2024-05-20 21:13:01;Ligado
2024-05-20 21:13:06;Ligado
2024-05-20 21:13:11;Ligado
2024-05-20 21:13:16;Ligado
2024-05-20 21:13:21;Ligado
2024-05-20 21:13:27;Ligado
2024-05-20 21:13:32;Ligado
2024-05-20 21:13:37;Ligado
2024-05-20 21:13:42;Ligado
2024-05-20 21:13:47;Ligado
2024-05-20 21:13:53;Ligado
2024-05-20 21:13:58;Ligado
2024-05-20 21:14:03;Desligado
2024-05-20 21:14:08;Desligado
2024-05-20 21:14:13;Desligado
2024-05-20 21:14:18;Desligado
2024-05-20 21:14:24;Desligado
2024-05-20 21:14:29;Desligado
2024-05-20 21:14:34;Desligado
2024-05-20 21:14:39;Desligado
2024-05-20 21:14:45;Desligado
2024-05-20 21:14:54;Desligado
2024-05-20 21:14:59;Desligado
2024-05-20 21:15:04;Desligado
2024-05-20 21:15:09;Desligado
2024-05-20 21:15:14;Desligado
2024-05-20 21:15:19;Desligado
2024-05-20 21:15:25;Desligado
2024-05-20 21:15:30;Desligado
2024-05-20 21:15:35;Desligado
2024-05-20 21:15:40;Desligado
2024-05-20 21:15:45;Desligado
2024-05-20 21:15:51;Desligado
2024-05-20 21:15:56;Desligado
2024-05-20 21:16:01;Desligado
2024-05-20 21:16:06;Desligado
2024-05-20 21:16:11;Desligado
2024-05-20 21:16:16;Desligado
2024-05-20 21:16:22;Desligado
2024-05-20 21:16:27;Desligado
2024-05-20 21:16:32;Desligado
2024-05-20 21:16:37;Desligado
2024-05-20 21:16:42;Desligado
2024-05-20 21:16:47;Desligado
2024-05-20 21:16:53;Desligado
2024-05-20 21:16:58;Desligado
2024-05-20 21:17:03;Desligado
2024-05-20 21:17:08;Desligado
2024-05-20 21:17:14;Desligado
2024-05-20 21:17:19;Desligado
2024-05-20 21:17:25;Desligado
2024-05-20 21:17:30;Desligado
2024-05-20 21:17:35;Desligado
2024-05-20 21:17:40;Desligado
2024-05-20 21:17:45;Desligado
2024-05-20 21:17:51;Desligado
2024-05-20 21:17:56;Desligado
2024-05-20 21:18:01;Desligado
2024-05-20 21:18:06;Desligado
2024-05-20 21:18:11;Desligado
2024-05-20 21:18:17;Desligado
2024-05-20 21:18:22;Desligado
